ecodistrict,year,model,scenario,tmin,prcp,ivpd,itmin,iphoto
248,2009,Hadley,RCP45,-8.2295890410959,55.72,363.255566153846,123.2,225.157222222222
248,2010,Hadley,RCP45,-6.11424657534247,50.53,362.338953846154,119.714285714286,225.157222222222
248,2090,Hadley,RCP45,-4.87260273972602,41.68,354.836646153846,151.257142857143,225.157222222222
248,2091,Hadley,RCP45,-3.19698630136986,37.98,352.05472,150.628571428571,225.157222222222
248,2092,Hadley,RCP45,-4.57972602739726,35.39,351.430033846154,132.928571428571,225.157222222222
248,2093,Hadley,RCP45,-4.00630136986301,74.17,352.452070769231,157.642857142857,225.157222222222
248,2094,Hadley,RCP45,-3.80849315068493,52.31,354.593572307692,163.828571428571,225.157222222222
248,2095,Hadley,RCP45,-3.70383561643836,45.2,352.379984615385,144.285714285714,225.157222222222
248,2096,Hadley,RCP45,-2.64438356164384,57.13,354.262458461539,158.471428571429,225.157222222222
248,2097,Hadley,RCP45,-4.51260273972603,45.33,348.420729230769,139.128571428571,225.157222222222
248,2098,Hadley,RCP45,-4.45479452054794,44.36,352.727030769231,150.314285714286,225.157222222222
248,2099,Hadley,RCP45,-2.96986301369863,64.78,353.558289230769,152.357142857143,225.157222222222
248,2100,Hadley,RCP45,-2.76465753424657,49.38,352.160175384615,164.642857142857,225.157222222222
248,2000,RCM4,RCP85,-7.77205479452055,39.77,362.921784615385,113.214285714286,225.157222222222
248,2001,RCM4,RCP85,-6.44328767123288,46.23,363.086667692308,124.5,225.157222222222
248,2002,RCM4,RCP85,-7.81534246575343,38.1,361.441895384615,111.128571428571,225.157222222222
248,2003,RCM4,RCP85,-7.07945205479452,43.15,361.081553846154,121.285714285714,225.157222222222
248,2004,RCM4,RCP85,-7.88794520547946,32.6,360.282883076923,111.971428571429,225.157222222222
248,2005,RCM4,RCP85,-6.52520547945205,45.57,362.582027692308,124.614285714286,225.157222222222
248,2006,RCM4,RCP85,-7.26493150684932,40.23,361.664375384615,127.414285714286,225.157222222222
248,2007,RCM4,RCP85,-7.20246575342467,62.84,363.423264615385,117.971428571429,225.157222222222
248,2008,RCM4,RCP85,-7.64219178082192,49.03,363.188316923077,126.771428571429,225.157222222222
248,2009,RCM4,RCP85,-8.2295890410959,55.72,363.255566153846,123.2,225.157222222222
248,2010,RCM4,RCP85,-6.11424657534247,50.53,362.338953846154,119.714285714286,225.157222222222
248,2090,RCM4,RCP85,-0.481369863013696,49.01,357.347006153846,169.257142857143,225.157222222222
248,2091,RCM4,RCP85,0.180273972602742,64.5,356.607030769231,183.857142857143,225.157222222222
248,2092,RCM4,RCP85,-0.697534246575342,72.8499999999999,358.602566153846,179.285714285714,225.157222222222
248,2093,RCM4,RCP85,-0.0819178082191747,68.26,357.203584615385,169.828571428571,225.157222222222
248,2094,RCM4,RCP85,-0.33780821917808,90.5,358.734172307692,163.757142857143,225.157222222222
248,2095,RCM4,RCP85,-0.10958904109589,85.63,357.326941538462,179.342857142857,225.157222222222
248,2096,RCM4,RCP85,-0.630958904109585,64.02,355.591753846154,167.1,225.157222222222
248,2097,RCM4,RCP85,-1.76164383561644,60.33,359.012855384615,174.485714285714,225.157222222222
248,2098,RCM4,RCP85,-1.02931506849315,61.34,355.606464615385,170.257142857143,225.157222222222
248,2099,RCM4,RCP85,-0.180547945205482,68.14,358.096627692308,174.185714285714,225.157222222222
248,2100,RCM4,RCP85,-0.675890410958901,66.53,358.655384615385,181.442857142857,225.157222222222
248,2000,GCM4,RCP85,-7.77205479452055,39.77,362.921784615385,113.214285714286,225.157222222222
248,2001,GCM4,RCP85,-6.44328767123288,46.23,363.086667692308,124.5,225.157222222222
248,2002,GCM4,RCP85,-7.81534246575343,38.1,361.441895384615,111.128571428571,225.157222222222
248,2003,GCM4,RCP85,-7.07945205479452,43.15,361.081553846154,121.285714285714,225.157222222222
248,2004,GCM4,RCP85,-7.88794520547946,32.6,360.282883076923,111.971428571429,225.157222222222
248,2005,GCM4,RCP85,-6.52520547945205,45.57,362.582027692308,124.614285714286,225.157222222222
248,2006,GCM4,RCP85,-7.26493150684932,40.23,361.664375384615,127.414285714286,225.157222222222
248,2007,GCM4,RCP85,-7.20246575342467,62.84,363.423264615385,117.971428571429,225.157222222222
248,2008,GCM4,RCP85,-7.64219178082192,49.03,363.188316923077,126.771428571429,225.157222222222
248,2009,GCM4,RCP85,-8.2295890410959,55.72,363.255566153846,123.2,225.157222222222
248,2010,GCM4,RCP85,-6.11424657534247,50.53,362.338953846154,119.714285714286,225.157222222222
248,2090,GCM4,RCP85,0.275616438356162,64.13,348.713427692308,184.142857142857,225.157222222222
248,2091,GCM4,RCP85,0.601369863013699,55.23,354.121516923077,197.528571428571,225.157222222222
248,2092,GCM4,RCP85,-0.450136986301369,65.6,352.887267692308,177.4,225.157222222222
248,2093,GCM4,RCP85,-0.417808219178083,69.15,350.211393846154,175.571428571429,225.157222222222
248,2094,GCM4,RCP85,0.0452054794520562,47.22,350.808427692308,175.9,225.157222222222
248,2095,GCM4,RCP85,1.04904109589041,48.35,352.538978461539,184.5,225.157222222222
248,2096,GCM4,RCP85,0.298356164383563,40.7,350.132547692308,182.771428571429,225.157222222222
248,2097,GCM4,RCP85,1.38876712328767,63.62,348.186830769231,183.814285714286,225.157222222222
248,2098,GCM4,RCP85,-0.243561643835616,63.48,349.690618461538,188.428571428571,225.157222222222
248,2099,GCM4,RCP85,-0.0252054794520562,44.64,349.454750769231,175.728571428571,225.157222222222
248,2100,GCM4,RCP85,-1.17506849315069,52.17,351.330670769231,176.257142857143,225.157222222222
248,2000,Hadley,RCP85,-7.77205479452055,39.77,362.921784615385,113.214285714286,225.157222222222
248,2001,Hadley,RCP85,-6.44328767123288,46.23,363.086667692308,124.5,225.157222222222
248,2002,Hadley,RCP85,-7.81534246575343,38.1,361.441895384615,111.128571428571,225.157222222222
248,2003,Hadley,RCP85,-7.07945205479452,43.15,361.081553846154,121.285714285714,225.157222222222
248,2004,Hadley,RCP85,-7.88794520547946,32.6,360.282883076923,111.971428571429,225.157222222222
248,2005,Hadley,RCP85,-6.52520547945205,45.57,362.582027692308,124.614285714286,225.157222222222
248,2006,Hadley,RCP85,-7.26493150684932,40.23,361.664375384615,127.414285714286,225.157222222222
248,2007,Hadley,RCP85,-7.20246575342467,62.84,363.423264615385,117.971428571429,225.157222222222
248,2008,Hadley,RCP85,-7.64219178082192,49.03,363.188316923077,126.771428571429,225.157222222222
248,2009,Hadley,RCP85,-8.2295890410959,55.72,363.255566153846,123.2,225.157222222222
248,2010,Hadley,RCP85,-6.11424657534247,50.53,362.338953846154,119.714285714286,225.157222222222
248,2090,Hadley,RCP85,-0.675342465753424,45.24,346.386763076923,172.142857142857,225.157222222222
248,2091,Hadley,RCP85,-0.336712328767122,59.85,344.123846153846,168,225.157222222222
248,2092,Hadley,RCP85,-0.610410958904108,57.22,342.89352,165.971428571429,225.157222222222
248,2093,Hadley,RCP85,-1.04712328767123,59.78,345.133658461539,168.971428571429,225.157222222222
248,2094,Hadley,RCP85,-1.40438356164384,63.58,344.402381538462,164.357142857143,225.157222222222
248,2095,Hadley,RCP85,-0.661643835616438,37.08,343.694664615385,164.928571428571,225.157222222222
248,2096,Hadley,RCP85,-0.140000000000005,36.88,342.63368,170.142857142857,225.157222222222
248,2097,Hadley,RCP85,-0.552602739726027,60.38,339.994335384615,172.785714285714,225.157222222222
248,2098,Hadley,RCP85,0.482465753424657,48.87,344.075249230769,169.228571428571,225.157222222222
248,2099,Hadley,RCP85,-0.305205479452056,41.55,343.155732307692,176.742857142857,225.157222222222
248,2100,Hadley,RCP85,-0.154794520547945,38.67,344.857833846154,168.1,225.157222222222
249,2000,RCM4,RCP45,-8.78986301369863,38.39,363.773744615385,107.8,224.582777777778
249,2001,RCM4,RCP45,-7.78657534246575,51.56,363.439015384615,112.128571428571,224.582777777778
249,2002,RCM4,RCP45,-9.50986301369864,36.9,363.062,101.271428571429,224.582777777778
249,2003,RCM4,RCP45,-8.43753424657534,41.63,362.239941538462,108.957142857143,224.582777777778
249,2004,RCM4,RCP45,-9.69342465753424,35.62,361.120378461539,96.4285714285714,224.582777777778
249,2005,RCM4,RCP45,-7.55369863013698,48.66,362.784790769231,111.728571428571,224.582777777778
249,2006,RCM4,RCP45,-7.74465753424657,24.37,362.306283076923,121.071428571429,224.582777777778
249,2007,RCM4,RCP45,-8.48520547945207,54.91,362.881929230769,109.485714285714,224.582777777778
249,2008,RCM4,RCP45,-8.81835616438356,41.45,361.735630769231,117.328571428571,224.582777777778
249,2009,RCM4,RCP45,-9.43424657534248,51.26,362.597135384615,113.185714285714,224.582777777778
249,2010,RCM4,RCP45,-7.25315068493151,54.94,362.512726153846,110.914285714286,224.582777777778
249,2090,RCM4,RCP45,-3.05945205479452,68.03,361.485486153846,153.685714285714,224.582777777778
249,2091,RCM4,RCP45,-4.05643835616439,53.13,360.325236923077,153.114285714286,224.582777777778
249,2092,RCM4,RCP45,-4.7317808219178,65.3400000000001,360.346092307692,156.457142857143,224.582777777778
249,2093,RCM4,RCP45,-4.91753424657534,64.1,359.992726153846,129.614285714286,224.582777777778
249,2094,RCM4,RCP45,-5.49506849315069,43.83,360.328523076923,137.014285714286,224.582777777778
249,2095,RCM4,RCP45,-5.24767123287671,60.45,360.938566153846,136.642857142857,224.582777777778
249,2096,RCM4,RCP45,-4.79726027397261,52.6,361.146775384615,138.585714285714,224.582777777778
249,2097,RCM4,RCP45,-4.32109589041096,46.78,360.716593846154,144.485714285714,224.582777777778
249,2098,RCM4,RCP45,-5.0731506849315,54.31,359.011778461539,140.514285714286,224.582777777778
249,2099,RCM4,RCP45,-5.62301369863014,41.77,361.389156923077,146.328571428571,224.582777777778
249,2100,RCM4,RCP45,-3.56794520547945,64.36,361.156369230769,152.9,224.582777777778
249,2000,GCM4,RCP45,-8.78986301369863,38.39,363.773744615385,107.8,224.582777777778
249,2001,GCM4,RCP45,-7.78657534246575,50.87,363.439015384615,112.128571428571,224.582777777778
249,2002,GCM4,RCP45,-9.50986301369864,36.9,363.062,101.271428571429,224.582777777778
249,2003,GCM4,RCP45,-8.43753424657534,41.63,362.239941538462,108.957142857143,224.582777777778
249,2004,GCM4,RCP45,-9.69342465753424,35.62,361.120378461539,96.4285714285714,224.582777777778
249,2005,GCM4,RCP45,-7.55369863013698,48.66,362.784790769231,111.728571428571,224.582777777778
249,2006,GCM4,RCP45,-7.74465753424657,24.37,362.306283076923,121.071428571429,224.582777777778
249,2007,GCM4,RCP45,-8.48520547945207,54.91,362.881929230769,109.485714285714,224.582777777778
249,2008,GCM4,RCP45,-8.81835616438356,41.45,361.735630769231,117.328571428571,224.582777777778
249,2009,GCM4,RCP45,-9.43424657534248,51.26,362.597135384615,113.185714285714,224.582777777778
249,2010,GCM4,RCP45,-7.25315068493151,54.94,362.512726153846,110.914285714286,224.582777777778
249,2090,GCM4,RCP45,-4.08931506849315,37.47,357.869344615385,135.757142857143,224.582777777778
249,2091,GCM4,RCP45,-3.58986301369863,49.83,355.608092307692,145.928571428571,224.582777777778
249,2092,GCM4,RCP45,-3.60027397260274,50.28,356.532313846154,141.171428571429,224.582777777778
249,2093,GCM4,RCP45,-4.21890410958904,36.78,357.919246153846,150.128571428571,224.582777777778
249,2094,GCM4,RCP45,-3.73835616438356,41.28,358.303193846154,157.957142857143,224.582777777778
249,2095,GCM4,RCP45,-4.06438356164383,38.54,359.852369230769,133.857142857143,224.582777777778
249,2096,GCM4,RCP45,-3.71917808219178,34.87,359.84476,149.028571428571,224.582777777778
249,2097,GCM4,RCP45,-4.06493150684931,39.34,357.046156923077,147.442857142857,224.582777777778
249,2098,GCM4,RCP45,-3.95698630136987,44.76,357.388990769231,143.285714285714,224.582777777778
249,2099,GCM4,RCP45,-3.61835616438356,50.88,355.699086153846,146.885714285714,224.582777777778
249,2100,GCM4,RCP45,-3.86712328767123,55.42,355.996495384615,139.3,224.582777777778
249,2000,Hadley,RCP45,-8.78986301369863,38.39,363.773744615385,107.8,224.582777777778
249,2001,Hadley,RCP45,-7.78657534246575,49.63,363.439015384615,112.128571428571,224.582777777778
249,2002,Hadley,RCP45,-9.50986301369864,36.9,363.062,101.271428571429,224.582777777778
249,2003,Hadley,RCP45,-8.43753424657534,41.63,362.239941538462,108.957142857143,224.582777777778
249,2004,Hadley,RCP45,-9.69342465753424,35.62,361.120378461539,96.4285714285714,224.582777777778
249,2005,Hadley,RCP45,-7.55369863013698,48.66,362.784790769231,111.728571428571,224.582777777778
249,2006,Hadley,RCP45,-7.74465753424657,24.37,362.306283076923,121.071428571429,224.582777777778
249,2007,Hadley,RCP45,-8.48520547945207,54.91,362.881929230769,109.485714285714,224.582777777778
249,2008,Hadley,RCP45,-8.81835616438356,41.45,361.735630769231,117.328571428571,224.582777777778
249,2009,Hadley,RCP45,-9.43424657534248,51.26,362.597135384615,113.185714285714,224.582777777778
249,2010,Hadley,RCP45,-7.25315068493151,54.94,362.512726153846,110.914285714286,224.582777777778
249,2090,Hadley,RCP45,-2.13972602739726,28.02,356.197273846154,160.271428571429,224.582777777778
249,2091,Hadley,RCP45,-4.07424657534247,66.75,353.024021538461,147.1,224.582777777778
249,2092,Hadley,RCP45,-4.74027397260273,52.68,355.190110769231,151.3,224.582777777778
249,2093,Hadley,RCP45,-3.39150684931506,51.32,353.253603076923,171.585714285714,224.582777777778
249,2094,Hadley,RCP45,-4.30547945205479,49.47,354.351236923077,160.942857142857,224.582777777778
249,2095,Hadley,RCP45,-3.28356164383562,36.7,357.201387692308,144.128571428571,224.582777777778
249,2096,Hadley,RCP45,-4.01123287671233,28.49,352.823467692308,151.028571428572,224.582777777778
249,2097,Hadley,RCP45,-3.33561643835617,33.7,355.005021538462,152.771428571429,224.582777777778
249,2098,Hadley,RCP45,-3.05671232876712,88.13,353.637723076923,152.842857142857,224.582777777778
249,2099,Hadley,RCP45,-3.96082191780822,49.21,349.698750769231,157.257142857143,224.582777777778
249,2100,Hadley,RCP45,-4.82958904109589,33.35,355.166504615385,148.514285714286,224.582777777778
249,2000,RCM4,RCP85,-8.78986301369863,38.39,363.773744615385,107.8,224.582777777778
249,2001,RCM4,RCP85,-7.78657534246575,49.82,363.439015384615,112.128571428571,224.582777777778
249,2002,RCM4,RCP85,-9.50986301369864,36.9,363.062,101.271428571429,224.582777777778
249,2003,RCM4,RCP85,-8.43753424657534,41.63,362.239941538462,108.957142857143,224.582777777778
249,2004,RCM4,RCP85,-9.69342465753424,35.62,361.120378461539,96.4285714285714,224.582777777778
249,2005,RCM4,RCP85,-7.55369863013698,48.66,362.784790769231,111.728571428571,224.582777777778
249,2006,RCM4,RCP85,-7.74465753424657,24.37,362.306283076923,121.071428571429,224.582777777778
249,2007,RCM4,RCP85,-8.48520547945207,54.91,362.881929230769,109.485714285714,224.582777777778
249,2008,RCM4,RCP85,-8.81835616438356,41.45,361.735630769231,117.328571428571,224.582777777778
249,2009,RCM4,RCP85,-9.43424657534248,51.26,362.597135384615,113.185714285714,224.582777777778
249,2010,RCM4,RCP85,-7.25315068493151,54.94,362.512726153846,110.914285714286,224.582777777778
249,2090,RCM4,RCP85,-0.847671232876714,50.56,356.285156923077,174.057142857143,224.582777777778
249,2091,RCM4,RCP85,-1.53315068493151,35.34,358.134941538462,169.914285714286,224.582777777778
249,2092,RCM4,RCP85,-1.65698630136986,77.74,357.185243076923,170.142857142857,224.582777777778
249,2093,RCM4,RCP85,-1.70438356164384,60.74,358.027855384615,162.485714285714,224.582777777778
249,2094,RCM4,RCP85,-1.10876712328767,53.05,359.091572307692,163.642857142857,224.582777777778
249,2095,RCM4,RCP85,-1.89397260273972,59.13,358.486403076923,162.828571428571,224.582777777778
249,2096,RCM4,RCP85,-3.03178082191781,40.68,358.490966153846,146.8,224.582777777778
249,2097,RCM4,RCP85,-1.77013698630137,75.73,358.133230769231,161.314285714286,224.582777777778
249,2098,RCM4,RCP85,-1.41479452054794,61.31,356.948283076923,158.471428571429,224.582777777778
249,2099,RCM4,RCP85,-1.25068493150685,34.97,358.900187692308,164.2,224.582777777778
249,2100,RCM4,RCP85,-1.34109589041096,56.65,358.438366153846,161.857142857143,224.582777777778
249,2000,GCM4,RCP85,-8.78986301369863,38.39,363.773744615385,107.8,224.582777777778
249,2001,GCM4,RCP85,-7.78657534246575,48.61,363.439015384615,112.128571428571,224.582777777778
249,2002,GCM4,RCP85,-9.50986301369864,36.9,363.062,101.271428571429,224.582777777778
249,2003,GCM4,RCP85,-8.43753424657534,41.63,362.239941538462,108.957142857143,224.582777777778
249,2004,GCM4,RCP85,-9.69342465753424,35.62,361.120378461539,96.4285714285714,224.582777777778
249,2005,GCM4,RCP85,-7.55369863013698,48.66,362.784790769231,111.728571428571,224.582777777778
249,2006,GCM4,RCP85,-7.74465753424657,24.37,362.306283076923,121.071428571429,224.582777777778
249,2007,GCM4,RCP85,-8.48520547945207,54.91,362.881929230769,109.485714285714,224.582777777778
249,2008,GCM4,RCP85,-8.81835616438356,41.45,361.735630769231,117.328571428571,224.582777777778
249,2009,GCM4,RCP85,-9.43424657534248,51.26,362.597135384615,113.185714285714,224.582777777778
249,2010,GCM4,RCP85,-7.25315068493151,54.94,362.512726153846,110.914285714286,224.582777777778
249,2090,GCM4,RCP85,-1.1131506849315,61.26,352.264624615385,167.085714285714,224.582777777778
249,2091,GCM4,RCP85,-1.8627397260274,49.75,352.226593846154,169.714285714286,224.582777777778
249,2092,GCM4,RCP85,-2.0586301369863,54.39,353.01664,171.942857142857,224.582777777778
249,2093,GCM4,RCP85,-1.11945205479452,58.8,349.950073846154,162.128571428571,224.582777777778
249,2094,GCM4,RCP85,-0.96821917808219,47.57,354.986944615385,165.271428571429,224.582777777778
249,2095,GCM4,RCP85,-0.432328767123287,53.08,348.151953846154,163.542857142857,224.582777777778
249,2096,GCM4,RCP85,-0.900547945205474,78.68,349.157624615385,164.114285714286,224.582777777778
249,2097,GCM4,RCP85,-0.159178082191781,72.38,353.350061538462,179.2,224.582777777778
249,2098,GCM4,RCP85,-1.22904109589041,32.21,354.127335384615,171.042857142857,224.582777777778
249,2099,GCM4,RCP85,0.0367123287671237,70.8300000000001,351.203547692308,180.814285714286,224.582777777778
249,2100,GCM4,RCP85,-0.83068493150685,69.05,353.474883076923,172.785714285714,224.582777777778
249,2000,Hadley,RCP85,-8.78986301369863,38.39,363.773744615385,107.8,224.582777777778
249,2001,Hadley,RCP85,-7.78657534246575,51.23,363.439015384615,112.128571428571,224.582777777778
249,2002,Hadley,RCP85,-9.50986301369864,36.9,363.062,101.271428571429,224.582777777778
249,2003,Hadley,RCP85,-8.43753424657534,41.63,362.239941538462,108.957142857143,224.582777777778
249,2004,Hadley,RCP85,-9.69342465753424,35.62,361.120378461539,96.4285714285714,224.582777777778
249,2005,Hadley,RCP85,-7.55369863013698,48.66,362.784790769231,111.728571428571,224.582777777778
249,2006,Hadley,RCP85,-7.74465753424657,24.37,362.306283076923,121.071428571429,224.582777777778
249,2007,Hadley,RCP85,-8.48520547945207,54.91,362.881929230769,109.485714285714,224.582777777778
249,2008,Hadley,RCP85,-8.81835616438356,41.45,361.735630769231,117.328571428571,224.582777777778
